timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069028.110064,5.549994707107544,-6.631578947368421,-6.600253454625222,-15.908425486617617,24.7,0.03,0.192,18.96,0.419,-10.49,-66.67614691420228
1679069028.1601043,5.599994659423828,-6.631578947368421,-6.590363255530588,-16.473442729575485,24.8,0.03,0.178,18.91,0.389,-10.49,-129.28476132271146
1679069028.2099328,5.649994611740112,-6.631578947368421,-6.598508125373228,-15.70841938291574,24.9,0.02,0.194,19.11,0.453,-10.31,-134.78534601643867
1679069028.2599933,5.6999945640563965,-6.631578947368421,-6.598508125373228,-15.983427775505826,24.9,0.02,0.194,19.11,0.453,-10.31,-134.78534601643867
1679069028.30996,5.749994516372681,-6.631578947368421,-6.7009007748235625,-16.223435099948116,24.8,0.04,0.186,19.12,0.415,-10.28,-66.40946588498468
1679069028.3601928,5.799994468688965,-6.631578947368421,-6.7009007748235625,-16.153432963652463,24.8,0.04,0.186,19.12,0.415,-10.28,-66.40946588498468
1679069028.4099224,5.849994421005249,-6.631578947368421,-6.600835231042554,-16.0434296066164,24.8,0.04,0.183,19.04,0.405,-10.22,-65.97035211522977
1679069028.4598997,5.899994373321533,-6.631578947368421,-6.600835231042554,-16.233435405133214,24.8,0.04,0.183,19.04,0.405,-10.22,-65.97035211522977
1679069028.5099025,5.949994325637817,-6.631578947368421,-6.600835231042554,-16.448441966612748,24.8,0.04,0.183,19.04,0.405,-10.22,-65.97035211522977
1679069028.5598617,5.999994277954102,-6.631578947368421,-6.6875199172249395,-16.133432353282267,24.9,0.05,0.166,18.5,0.325,-10.83,-44.89118138590028
1679069028.6110487,6.049994230270386,-5.157894736842106,-6.6875199172249395,-15.96842731772819,24.9,0.05,0.166,18.5,0.325,-10.83,-44.89118138590028
1679069028.6598356,6.09999418258667,-5.157894736842106,-6.64330490950775,-15.39340976958526,24.7,0.03,0.181,18.74,0.39,-10.7,-65.11613424964418
1679069028.710243,6.149994134902954,-5.157894736842106,-5.33314441767734,-16.793452495498524,24.8,1.1,0.694,22.8,1.518,-1.41,-109.02848421339769
1679069028.7601674,6.199994087219238,-5.157894736842106,-5.266240129684223,-15.878424571062338,24.7,0.78,0.529,21.66,1.433,-0.13,-107.35774574663202
1679069028.8101208,6.2499940395355225,-5.157894736842106,-5.113814708343385,-16.01842884365368,24.7,0.87,0.577,21.93,1.496,0.0,-100.37575454855954
1679069028.861263,6.299993991851807,-5.157894736842106,-5.113814708343385,-16.503443645130762,24.7,0.87,0.577,21.93,1.496,0.0,-100.37575454855954
1679069028.9095206,6.349993944168091,-5.157894736842106,-5.113814708343385,-15.233404886623738,24.7,0.87,0.577,21.93,1.496,0.0,-100.37575454855954
1679069028.9601078,6.399993896484375,-5.157894736842106,-5.113814708343385,-16.973457988830223,24.7,0.87,0.577,21.93,1.496,0.0,-100.37575454855954
1679069029.0103793,6.449993848800659,-5.157894736842106,-5.145812411296615,-16.003428385876024,24.7,0.81,0.558,21.63,1.436,-0.09,-25.726111803049545
1679069029.0599935,6.499993801116943,-5.157894736842106,-5.222025121967034,-15.688418772545559,24.7,0.76,0.518,21.33,1.428,-0.18,-104.6741929736953
1679069029.1098425,6.5499937534332275,-5.157894736842106,-5.164429256651221,-16.58344608661153,24.7,0.75,0.515,21.19,1.44,-0.1,-105.17998236845571
1679069029.1671326,6.599993705749512,-5.157894736842106,-5.137085765036643,-15.723419840693378,24.7,0.76,0.521,21.35,1.383,-0.05,-100.82403405007044
1679069029.2111318,6.649993658065796,-5.157894736842106,-5.137085765036643,-16.403440593279814,24.7,0.76,0.521,21.35,1.383,-0.05,-100.82403405007044
1679069029.2586548,6.69999361038208,-5.157894736842106,-5.137085765036643,-16.183433879207723,24.7,0.76,0.521,21.35,1.383,-0.05,-100.82403405007044
1679069029.3085728,6.749993562698364,-5.157894736842106,-5.137085765036643,-16.218434947355558,24.7,0.76,0.521,21.35,1.383,-0.05,-100.82403405007044
1679069029.358604,6.799993515014648,-5.157894736842106,-5.1574479396432436,-16.0434296066164,24.7,0.86,0.585,21.82,1.537,-0.06,-25.972757448094978
1679069029.4090936,6.849993467330933,-5.157894736842106,-5.1574479396432436,-15.823422892544325,24.7,0.86,0.585,21.82,1.537,-0.06,-25.972757448094978
1679069029.4588516,6.899993419647217,-5.157894736842106,-5.1574479396432436,-16.60844684957425,24.7,0.86,0.585,21.82,1.537,-0.06,-25.972757448094978
1679069029.5087879,6.949993371963501,-5.157894736842106,-5.103924509248751,-15.63341709402751,24.7,0.9,0.604,21.98,1.52,0.03,-34.033336329837496
1679069029.557989,6.999993324279785,-5.157894736842106,-5.177228337832513,-16.09843128513443,24.7,0.78,0.537,21.32,1.435,-0.12,-103.61086895417169
1679069029.608902,7.049993276596069,-3.6842105263157894,-5.191190971848467,-15.838423350321964,24.7,0.73,0.508,21.12,1.382,-0.16,-105.84322436969732
1679069029.658326,7.0999932289123535,-3.6842105263157894,-5.191190971848467,-12.128310126651805,24.7,0.73,0.508,21.12,1.382,-0.16,-105.84322436969732
1679069029.7082794,7.149993181228638,-3.6842105263157894,-3.6163222101322505,-10.993275488143563,24.7,1.64,0.971,18.07,0.831,-0.82,-36.175072589445904
1679069029.7588065,7.199993133544922,-3.6842105263157894,-3.6163222101322505,-10.158250005188147,24.7,1.64,0.971,18.07,0.831,-0.82,-36.175072589445904
1679069029.808734,7.249993085861206,-3.6842105263157894,-3.6163222101322505,-12.093309058503987,24.7,1.64,0.971,18.07,0.831,-0.82,-36.175072589445904
1679069029.8583293,7.29999303817749,-3.6842105263157894,-3.803072440095644,-11.298284796288947,24.8,0.26,0.302,13.72,0.454,-2.25,-25.198717805469858
1679069029.908021,7.349992990493774,-3.6842105263157894,-3.7041704491492986,-11.37328708517714,24.8,0.33,0.347,14.37,0.626,-0.95,-75.59380577325727
1679069029.9602034,7.399992942810059,-3.6842105263157894,-3.7041704491492986,-10.358256108890025,24.8,0.33,0.347,14.37,0.626,-0.95,-75.59380577325727
1679069030.0106666,7.449992895126343,-3.6842105263157894,-3.7041704491492986,-12.48332096072268,24.8,0.33,0.347,14.37,0.626,-0.95,-75.59380577325727
1679069030.0603673,7.499992847442627,-3.6842105263157894,-3.7041704491492986,-11.248283270363473,24.8,0.33,0.347,14.37,0.626,-0.95,-75.59380577325727
1679069030.1109576,7.549992799758911,-3.6842105263157894,-3.7041704491492986,-11.328285711844241,24.8,0.33,0.347,14.37,0.626,-0.95,-75.59380577325727
1679069030.158556,7.599992752075195,-3.6842105263157894,-3.678572286786715,-10.698266485183261,24.8,0.32,0.337,14.27,0.582,-1.03,-14.568269674756031
1679069030.209088,7.6499927043914795,-3.6842105263157894,-3.678572286786715,-12.118309821466706,24.8,0.32,0.337,14.27,0.582,-1.03,-14.568269674756031
1679069030.2588358,7.699992656707764,-3.6842105263157894,-3.7192966359999162,-10.603263585924854,24.7,0.41,0.412,15.09,0.69,-0.96,-37.707965534517584
1679069030.309358,7.749992609024048,-3.6842105263157894,-3.7192966359999162,-11.03827686147648,24.7,0.41,0.412,15.09,0.69,-0.96,-37.707965534517584
1679069030.3590624,7.799992561340332,-3.6842105263157894,-3.6634460999360976,-10.818270147404405,24.8,0.3,0.328,14.06,0.547,-1.17,-36.645504528328786
1679069030.4085424,7.849992513656616,-3.6842105263157894,-3.6634460999360976,-12.258314094058047,24.8,0.3,0.328,14.06,0.547,-1.17,-36.645504528328786
1679069030.4586396,7.8999924659729,-3.6842105263157894,-3.711151766157276,-11.088278387401953,24.7,0.44,0.434,15.38,0.737,-0.75,-37.11279182816232
1679069030.5087557,7.949992418289185,-3.6842105263157894,-3.711151766157276,-11.0182762511063,24.7,0.44,0.434,15.38,0.737,-0.75,-37.11279182816232
